term_id	lemma	cf	df
35745	soufflerie	5	2
35746	sour	5	2
35747	sous-classe	5	5
35748	sous-garde	5	5
35749	sous-satellite	5	5
35750	soutache	5	5
35751	souteneur	5	5
35752	soutier	5	5
35753	spasmodique	5	5
35754	sphéroïdal	5	5
35755	spina	5	1
35756	spiritualité	5	4
35757	sposo	5	4
35758	spécialiser	5	5
35759	staroste	5	3
35760	stationnement	5	5
35761	sternum	5	5
35762	stigmatiser	5	5
35763	stoff	5	5
35764	stratégiquement	5	5
35765	strié	5	5
35766	sub	5	5
35767	subodorer	5	5
35768	suborner	5	4
35769	subrepticement	5	5
35770	subrogation	5	3
35771	successible	5	5
35772	summum	5	5
35773	suraigu	5	5
35774	surfer	5	5
35775	surtaxe	5	5
35776	surveyor	5	2
35777	sustenter	5	5
35778	sycophante	5	5
35779	syndiquer	5	4
35780	syrène	5	5
35781	sénilité	5	5
35782	séreux	5	4
35783	sœler	5	3
35784	tablée	5	3
35785	tabouée	5	4
35786	talismanique	5	5
35787	tangent	5	4
35788	tangente	5	5
35789	tape-cul	5	5
35790	tapis-francs	5	2
35791	taps	5	5
35792	taquinages	5	5
35793	tari	5	5
35794	taupin	5	3
35795	tavolette	5	1
35796	taïtiennes	5	2
35797	technologie	5	5
35798	tennis	5	4
35799	test	5	5
35800	thalaris	5	1
35801	thyrse	5	5
35802	théocratie	5	5
35803	tibi	5	1
35804	tinner	5	3
35805	tire-botte	5	4
35806	tis	5	2
35807	tit	5	4
35808	titte	5	3
35809	tokai	5	4
35810	tongienne	5	3
35811	tonton	5	3
35812	topographe	5	4
35813	torgnole	5	5
35814	toron	5	4
35815	torréfier	5	5
35816	torticolis	5	5
35817	tourbillonnement	5	5
35818	tourmaline	5	3
35819	tournevis	5	5
35820	tout-à-fait	5	5
35821	transalpin	5	5
35822	transcontinental	5	5
35823	transplanté	5	5
35824	traîneur	5	5
35825	trees	5	4
35826	tri	5	5
35827	tricheur	5	5
35828	tricoteur	5	4
35829	triolet	5	3
35830	tripotée	5	4
35831	trivialité	5	5
35832	truisse	5	5
35833	trust	5	3
35834	très-affecté	5	5
35835	très-agréablement	5	5
35836	très-amoureux	5	5
35837	très-attentivement	5	4
35838	très-basse	5	5
35839	très-bonnes	5	5
35840	très-clair	5	5
35841	très-dangereux	5	5
35842	très-dure	5	5
35843	très-délicate	5	4
35844	très-exactement	5	5
35845	très-favorable	5	5
35846	très-fidèle	5	5
35847	très-fine	5	5
35848	très-gai	5	5
35849	très-gentil	5	5
35850	très-gracieusement	5	5
35851	très-honnêtes	5	5
35852	très-honorable	5	5
35853	très-importante	5	5
35854	très-intéressant	5	5
35855	très-jaloux	5	5
35856	très-ordinaire	5	5
35857	très-pauvre	5	5
35858	très-riches	5	5
35859	très-sombre	5	5
35860	très-vrai	5	5
35861	très-étroit	5	5
35862	tsion	5	1
35863	tzouka-dar	5	2
35864	têtard	5	5
35865	uléma	5	5
35866	urubu	5	5
35867	usquebaugh	5	5
35868	v'lan	5	5
35869	vaides	5	4
35870	valleuse	5	1
35871	ventiler	5	5
35872	ventre-de-biche	5	4
35873	ventrée	5	5
35874	verdier	5	5
35875	vermouth	5	5
35876	versâ	5	5
35877	vert-clair	5	5
35878	viabilité	5	4
35879	vicariat	5	3
35880	victis	5	5
35881	viis	5	5
35882	vireton	5	5
35883	virilement	5	5
35884	virtus	5	5
35885	virus	5	5
35886	vitam	5	4
35887	vitrification	5	4
35888	voi	5	5
35889	volter	5	5
35890	votis	5	5
35891	voïvode	5	3
35892	wagddien	5	4
35893	wall	5	4
35894	wolvérènes	5	5
35895	yèdre	5	1
35896	zavody	5	2
35897	zingarella	5	3
35898	zingaris	5	4
35899	zézaiement	5	5
35900	°5	5	5
35901	°50	5	5
35902	°57	5	5
35903	Égérie	5	5
35904	Électrics	5	4
35905	Épargnemaille	5	4
35906	Ésope	5	5
35907	Étolie	5	4
35908	Évaux	5	4
35909	Évrard	5	2
35910	Être	5	4
35911	Être-Suprême	5	5
35912	Île-Émeraude	5	5
35913	à giorno	5	5
35914	à la réserve de	5	5
35915	à-dire	5	5
35916	ânier	5	4
35917	ébauchoir	5	4
35918	ébervigé	5	4
35919	ébouleux	5	5
35920	échantillonnage	5	1
35921	échauffement	5	5
35922	échinoderme	5	4
35923	éclopé	5	5
35924	écope	5	3
35925	édile	5	5
35926	édulcorer	5	4
35927	égueuler	5	5
35928	électorat	5	3
35929	éligibilité	5	4
35930	énonciation	5	5
35931	épicer	5	5
35932	éprouvette	5	5
35933	éque	5	2
35934	éraillure	5	5
35935	étrangleur	5	5
35936	étuvée	5	5
35937	évaporatoire	5	5
35938	œcuménique	5	4
35939	105	4	4
35940	113	4	3
35941	134	4	2
35942	136	4	4
35943	1400	4	4
35944	146	4	3
35945	148	4	4
35946	1499	4	3
35947	1527	4	3
35948	1532	4	3
35949	155	4	4
35950	1560	4	3
35951	1573	4	3
35952	1587	4	4
35953	1604	4	4
35954	1620	4	4
35955	1626	4	4
35956	1630	4	4
35957	1635	4	4
35958	1640	4	4
35959	1644	4	4
35960	1660	4	4
35961	1685	4	4
35962	1690	4	4
35963	1698	4	3
35964	1700	4	3
35965	1707	4	4
35966	171	4	4
35967	1713	4	4
35968	1714	4	3
35969	1723	4	3
35970	1742	4	4
35971	1754	4	4
35972	1761	4	4
35973	179	4	4
35974	182	4	3
35975	1892	4	4
35976	1894	4	4
35977	250	4	3
35978	255	4	2
35979	3000	4	4
35980	355	4	2
35981	356	4	2
35982	366	4	1
35983	3997	4	3
35984	40000000	4	1
35985	432513	4	2
35986	513	4	1
35987	625	4	1
35988	63	4	4
35989	79	4	4
35990	8,415	4	2
35991	81	4	4
35992	834	4	1
35993	8415	4	2
35994	87	4	4
35995	900	4	4
35996	Abd	4	3
35997	Abencérages	4	4
35998	Aboubecker	4	1
35999	Abstraction	4	1
36000	Acaste	4	1
36001	Acerronie	4	1
36002	Acie	4	1
36003	Acken	4	2
36004	Actes	4	3
36005	Addio	4	3
36006	Admète	4	3
36007	Africa	4	4
36008	Africaine	4	4
36009	Agassiz	4	3
36010	Agneau	4	3
36011	Agréés	4	1
36012	Agua	4	3
36013	Agérinus	4	2
36014	Aides	4	3
36015	Aiesha	4	1
36016	Aland	4	2
36017	Albavena	4	2
36018	Alboise	4	2
36019	Alby	4	3
36020	Alcade	4	1
36021	Aldobrandini	4	3
36022	Alecton	4	2
36023	Alexander	4	2
36024	Alfieri	4	4
36025	Allemands	4	4
36026	Alochon	4	3
36027	Alpha	4	3
36028	Alpine	4	3
36029	Aman	4	4
36030	Amanda	4	2
36031	America	4	4
36032	Anagni	4	3
36033	Anchise	4	3
36034	Andamènes	4	3
36035	Andiamo	4	3
36036	Anglars	4	2
36037	Angélica	4	4
36038	Antioche	4	4
36039	Antonio-José	4	2
36040	Aphrodite	4	4
36041	Apicius	4	4
36042	Apollons	4	4
36043	Aquaviva	4	2
36044	Aquilo	4	2
36045	Arauca	4	3
36046	Araxe	4	3
36047	Arbico	4	1
36048	Arcturus	4	4
36049	Ardentes	4	4
36050	Arena	4	4
36051	Argo	4	3
36052	Aricia	4	1
36053	Ariège	4	4
36054	Arkamakov	4	1
36055	Arkhangelsk	4	3
36056	Arlincourt	4	4
36057	Armagnac	4	4
36058	Armande-Louise-Marie	4	4
36059	Arnal	4	3
36060	Arnauld	4	4
36061	Arnhofen	4	2
36062	Arnouville	4	1
36063	Arques	4	4
36064	Arsinoé	4	4
36065	Artaxerce	4	4
36066	Arthus	4	3
36067	Article-Paris	4	3
36068	Arzeu	4	2
36069	Aréna	4	4
36070	Assyrie	4	4
36071	Astorg	4	1
36072	Asturies	4	3
36073	Athénée	4	4
36074	Attok	4	2
36075	Auld	4	3
36076	Aurillac	4	4
36077	Auroras	4	3
36078	Aurélia	4	4
36079	Aurélien	4	4
36080	Autel	4	3
36081	Automobile-Club	4	1
36082	Avenir	4	4
36083	Aventures	4	4
36084	Avez	4	3
36085	Avicenne	4	4
36086	Avignonnais	4	2
36087	Avila	4	2
36088	Avoir	4	4
36089	Aylmer	4	3
36090	Aymon	4	4
36091	Azamor	4	1
36092	Azor	4	3
36093	Aîné	4	3
36094	Aï	4	3
36095	Bab-el-Mandeb	4	3
36096	Baba	4	4
36097	Bagnolet	4	4
36098	Bal	4	4
36099	Balaguier	4	3
36100	Baldwin	4	4
36101	Ballarat	4	1
36102	Bande	4	3
36103	Bango	4	3
36104	Bangouéolo	4	2
36105	Banken-Veld	4	1
36106	Banquier	4	3
36107	Bar-sur-Seine	4	4
36108	Baranof	4	4
36109	Baranow	4	2
36110	Barataria	4	2
36111	Barbaro	4	2
36112	Barbezieux	4	4
36113	Barbiere	4	3
36114	Barre-Molino	4	2
36115	Barrières	4	4
36116	Barrot	4	3
36117	Barés	4	2
36118	Bas-Amazone	4	4
36119	Bas-Normand	4	3
36120	Bassano	4	4
36121	Bastian	4	1
36122	Basville	4	2
36123	Baudin	4	2
36124	Baudouin	4	4
36125	Baudry	4	4
36126	Baylen	4	2
36127	Bear	4	4
36128	Beaumont-l'Église	4	2
36129	Beaurivage	4	1
36130	Bedlam	4	4
36131	Beduis	4	2
36132	Beek-Menuis	4	1
36133	Belhomme	4	4
36134	Bell-Mount	4	4
36135	Belle-Isle	4	4
36136	Belle-Noiseuse	4	2
36137	Belli	4	3
36138	Belloy	4	2
36139	Bellune	4	4
36140	Belmont	4	4
36141	Benassir	4	1
36142	Bentham	4	1
36143	Berchoux	4	3
36144	Berge	4	2
36145	Bergeret	4	4
36146	Bergère	4	4
36147	Berlichingen	4	3
36148	Berlinois	4	4
36149	Berthollet	4	4
36150	Bertini	4	3
36151	Besons	4	3
36152	Bessarabie	4	4
36153	Bet	4	4
36154	Beth	4	4
36155	Beuville	4	4
36156	Bezenval	4	2
36157	Biarritz	4	3
36158	Bibi	4	2
36159	Biblion	4	3
36160	Bieloussof	4	1
36161	Bihar	4	4
36162	Billaud-Varenne	4	2
36163	Biren	4	4
36164	Bjarne	4	2
36165	Blackwater	4	3
36166	Blankenbourg	4	2
36167	Blasy	4	1
36168	Blondinet	4	2
36169	Blottière	4	1
36170	Blucher	4	1
36171	Blérancourt	4	2
36172	Bobino	4	4
36173	Bocquet	4	2
36174	Boers	4	4
36175	Bois-de-Boulogne	4	4
36176	Boisfranc	4	2
36177	Boiteux	4	4
36178	Bolingbroke	4	4
36179	Bollot	4	2
36180	Bonaventure	4	4
36181	Bonchamps	4	3
36182	Bonneau	4	2
36183	Bonnemain	4	4
36184	Bonsoir	4	4
36185	Borain	4	1
36186	Boreas	4	3
36187	Bornis	4	1
36188	Botsaris	4	3
36189	Bottom	4	3
36190	Bouche	4	3
36191	Boucherat	4	3
36192	Bouches-du-Rhône	4	4
36193	Boum	4	1
36194	Bourbonien	4	4
36195	Bourboulon	4	3
36196	Bourdonnaie	4	4
36197	Bourgarel	4	2
36198	Boussole	4	1
36199	Bouteille	4	2
36200	Boutreux	4	1
36201	Bovet	4	4
36202	Brahmapoutre	4	4
36203	Brass	4	1
36204	Breadwill	4	3
36205	Brescia	4	4
36206	Bressane	4	3
36207	Bridevache	4	3
36208	Bridoré	4	1
36209	Brig	4	2
36210	Brilbaut	4	3
36211	Brogobe	4	3
36212	Brosses	4	3
36213	Brothers	4	3
36214	Brousson	4	1
36215	Brrrou	4	3
36216	Bruat	4	2
36217	Brueix	4	1
36218	Bruman	4	3
36219	Brummel	4	4
36220	Brun-Rollet	4	3
36221	Brusc	4	3
36222	Bryah	4	1
36223	Bréchaud	4	2
36224	Bréguet	4	4
36225	Brême	4	3
36226	Buchanan	4	4
36227	Bulletins	4	3
36228	Bureaux	4	3
36229	Burnside	4	2
36230	Buseby	4	1
36231	Bussolino	4	3
36232	Bâchelerie	4	3
36233	Béage	4	4
36234	Béhar	4	2
36235	Bérard	4	3
36236	Cabral	4	3
36237	Cabrera	4	4
36238	Caca	4	3
36239	Cadot	4	1
36240	Cafrerie	4	4
36241	Cafés	4	2
36242	Cagliari	4	4
36243	Caillard	4	2
36244	Caleb	4	4
36245	Calfoucoura	4	3
36246	Callipyge	4	3
36247	Calpé	4	3
36248	Calvezzano	4	2
36249	Calvia	4	1
36250	Canadien	4	3
36251	Cannibales	4	4
36252	Capitaine	4	3
36253	Capitole	4	4
36254	Capucin	4	4
36255	Carabosse	4	4
36256	Carbonneau	4	4
36257	Carle	4	4
36258	Carlino	4	3
36259	Carlo-Alberto	4	2
36260	Carlsbrook	4	1
36261	Carlsruhe	4	4
36262	Carpentras	4	3
36263	Carré	4	4
36264	Carson	4	3
36265	Carthagenova	4	1
36266	Carthée	4	1
36267	Casa-Massima	4	2
36268	Cascade	4	4
36269	Cascade-Mounts	4	4
36270	Cascines	4	4
36271	Casse-Noisette	4	1
36272	Cassero-Statella	4	2
36273	Cassiopée	4	4
36274	Cassoute	4	2
36275	Castellone	4	2
36276	Castelnau	4	1
36277	Catalani	4	4
36278	Cateau-Cambrésis	4	3
36279	Catilie	4	1
36280	Catriel	4	2
36281	Caumartin	4	4
36282	Cazalès	4	3
36283	Cazières	4	1
36284	Cellato	4	1
36285	Censier	4	2
36286	Ceperano	4	3
36287	Cette	4	3
36288	Ceyland	4	3
36289	Chalcédoine	4	3
36290	Chaldée	4	3
36291	Chalumeau	4	2
36292	Chambertin	4	4
36293	Chambre	4	4
36294	Chamfort	4	4
36295	Champenois	4	3
36296	Chancelier	4	2
36297	Chanost	4	1
36298	Chao-Chigne	4	4
36299	Chapelier	4	4
36300	Chapelle-Saint-Hippolyte	4	3
36301	Chapelle-en-Serval	4	1
36302	Chapuis	4	2
36303	Chargegrain	4	1
36304	Chariot	4	3
36305	Charles-Henri	4	2
36306	Charleston-Harbour	4	3
36307	Charmant	4	4
36308	Chartrains	4	4
36309	Chassagne	4	4
36310	Chasses	4	2
36311	Chaulnes	4	3
36312	Cheu	4	3
36313	Cheverny	4	4
36314	Cheyennes	4	3
36315	Chiatamone	4	4
36316	Chicago-river	4	2
36317	Chicagois	4	3
36318	Chicotus	4	3
36319	Child-Harold	4	2
36320	Chilien	4	4
36321	Chiliens	4	4
36322	Chipeways	4	2
36323	Chiron	4	1
36324	Chivas	4	4
36325	Chloris	4	4
36326	Choin	4	4
36327	Chorche	4	2
36328	Choron	4	3
36329	Chou-Chou	4	4
36330	Chouiman	4	1
36331	Chrétiennelle	4	2
36332	Cinti	4	4
36333	Civitella-del-Tronto	4	2
36334	Claire-Eugénie	4	3
36335	Claparède	4	2
36336	Clare	4	2
36337	Clarie	4	3
36338	Clarke	4	4
36339	Claude-Joseph	4	3
36340	Clausel	4	4
36341	Clavius	4	2
36342	Clavière	4	3
36343	Clinton	4	2
36344	Clodius	4	4
36345	Clxix	4	4
36346	Clxv	4	4
36347	Clxvi	4	4
36348	Clxvii	4	4
36349	Clxviii	4	4
36350	Clxx	4	4
36351	Clxxi	4	4
36352	Clxxii	4	4
36353	Clxxiii	4	4
36354	Clxxiv	4	4
36355	Clxxix	4	4
36356	Clxxv	4	4
36357	Clxxvi	4	4
36358	Clxxvii	4	4
36359	Clxxviii	4	4
36360	Clxxx	4	4
36361	Clxxxi	4	4
36362	Co-Youkons	4	3
36363	Cocha	4	1
36364	Cochon	4	3
36365	Cocon	4	2
36366	Cocyte	4	4
36367	Code	4	4
36368	Cogniard	4	3
36369	Coignard	4	3
36370	Coignet	4	1
36371	Colchide	4	3
36372	Coldstream	4	1
36373	Colichemarde	4	4
36374	Colnett	4	3
36375	Colombia	4	3
36376	Comanches	4	4
36377	Commode	4	4
36378	Commynes	4	2
36379	Concarneau	4	4
36380	Conception	4	4
36381	Congolais	4	4
36382	Consuelina	4	3
36383	Continent	4	3
36384	Coq-Saint-Honoré	4	4
36385	Corbeaux	4	4
36386	Corbreuse	4	2
36387	Corcyre	4	3
36388	Corlay	4	4
36389	Corneto	4	3
36390	Cornevin	4	2
36391	Coronation	4	1
36392	Correspondance	4	4
36393	Corroy	4	1
36394	Corte	4	3
36395	Corée	4	4
36396	Cossé-Brissac	4	4
36397	Cougny	4	3
36398	Couillot	4	2
36399	Coulommiers	4	3
36400	Courage	4	4
36401	Courageux-Cérizet	4	3
36402	Court	4	3
36403	Courtet	4	2
36404	Courville	4	1
36405	Couvray	4	4
36406	Cramail	4	4
36407	Cranach	4	3
36408	Crespy	4	2
36409	Creusot	4	4
36410	Creux-Perdu	4	3
36411	Crinan	4	1
36412	Croates	4	4
36413	Croissy	4	2
36414	Croisés	4	4
36415	Croupion	4	3
36416	Croyant	4	1
36417	Croyez	4	4
36418	Créjusse	4	1
36419	Cyrano	4	4
36420	Cyrène	4	4
36421	Cythéron	4	3
36422	Césarée	4	2
36423	Côme	4	4
36424	Daily-News	4	2
36425	Dalby	4	4
36426	Dambray	4	3
36427	Dandin	4	4
36428	Danicamp	4	1
36429	Dantzick	4	4
36430	Darmstadt	4	4
36431	Deans	4	4
36432	Decaen	4	2
36433	Decken	4	3
36434	Delta	4	3
36435	Demidoff	4	1
36436	Depardieu	4	2
36437	Dequersonnière	4	3
36438	Derwent	4	3
36439	Deshuttes	4	4
36440	Deslignières	4	2
36441	Dette	4	4
36442	Deum	4	4
36443	Deux-Églises	4	4
36444	Devaux	4	1
36445	Devoirs	4	3
36446	Devon-Septentrional	4	2
36447	Diadesté	4	1
36448	Dinzling	4	2
36449	Diodati	4	2
36450	Dixon	4	4
36451	Dié	4	2
36452	Dog-Captain	4	3
36453	Domaines	4	4
36454	Donald	4	4
36455	Donatello	4	4
36456	Donelson	4	3
36457	Donnez	4	4
36458	Dontrien	4	1
36459	Dore	4	4
36460	Dormans	4	3
36461	Dorval	4	4
36462	Doua-Tara	4	1
36463	Douaisiens	4	1
36464	Doubs	4	1
36465	Dragon	4	4
36466	Dreaper	4	1
36467	Drury-Lane	4	4
36468	Ducerceau	4	3
36469	Duchauffour	4	3
36470	Duclos	4	4
36471	Ducloux	4	2
36472	Dufau	4	3
36473	Duffel	4	1
36474	Dulaurier	4	2
36475	Duncker	4	2
36476	Dupetit-Thouars	4	3
36477	Duplessis-Mornay	4	4
36478	Dupré	4	4
36479	Duras	4	4
36480	Durban	4	4
36481	Duthé	4	4
36482	Dwalaghiri	4	3
36483	Déjanire	4	4
36484	Déjazet	4	4
36485	Désaugiers	4	3
36486	Désespoir	4	4
36487	Désolade	4	2
36488	Dœrfel	4	2
36489	Ecktvende	4	2
36490	Edimbourg	4	4
36491	Eiffel	4	4
36492	Ein	4	3
36493	Ella	4	3
36494	Elseneur	4	4
36495	Elsnitz	4	1
36496	En-Haut	4	3
36497	Enashausen	4	2
36498	Errare	4	4
36499	Ervin	4	4
36500	Escabeau	4	4
36501	Espagnolet	4	2
36502	Essais	4	3
36503	Estape	4	1
36504	Esterhazy	4	4
36505	Estrapade	4	4
36506	Eucharis	4	2
36507	Euphémie	4	4
36508	Eurus	4	2
36509	Ewing	4	1
36510	Extrême-Orient	4	4
36511	Eystein	4	2
36512	Ezzelini	4	1
36513	Fagon	4	2
36514	Faille	4	2
36515	Failly	4	4
36516	Fais	4	4
36517	Faliero	4	3
36518	Farfaria	4	3
36519	Farlane	4	2
36520	Farry	4	2
36521	Fasulo	4	3
36522	Fatmé	4	1
36523	Faubourg-Montmartre	4	4
36524	Faz-Rhât	4	1
36525	Felice	4	4
36526	Fenouillères	4	3
36527	Ferme	4	4
36528	Fernandez	4	3
36529	Ferronnays	4	3
36530	Ferry	4	2
36531	Fiesole	4	3
36532	Fille	4	4
36533	Filonnière	4	3
36534	Finisto	4	1
36535	Fire-Fire	4	2
36536	Firmin	4	1
36537	Firminie	4	3
36538	Flamet	4	3
36539	Fleming	4	2
36540	Fleur-d'Épine	4	4
36541	Flores	4	4
36542	Floriana	4	2
36543	Florville	4	1
36544	Folies-Dramatiques	4	2
36545	Fond	4	3
36546	Fonfrède	4	4
36547	Fortuna	4	3
36548	Fossés-Montmartre	4	2
36549	Fossés-Saint-Germain	4	4
36550	Fossés-Saint-Germain-l'Auxerrois	4	4
36551	Fougeray	4	2
36552	Foullannes	4	3
36553	Founds	4	4
36554	Francfort-sur-le-Mein	4	3
36555	Francian	4	1
36556	Franco-Canadiens	4	3
36557	Franconie	4	4
36558	Franconville	4	1
36559	François-Joseph	4	3
36560	Fraser	4	4
36561	Frayssinous	4	3
36562	Fresselines	4	1
36563	Fromental	4	4
36564	Frotté	4	3
36565	Frédérick-Lemaître	4	4
36566	Fuca	4	2
36567	Fugger	4	4
36568	Fulton	4	4
36569	Fusaro	4	3
36570	Fère-Champenoise	4	2
36571	Février	4	4
36572	Gagah	4	3
36573	Galitzine	4	4
36574	Gallo	4	4
36575	Galung-Gung	4	2
36576	Galuppi	4	4
36577	Gamache	4	4
36578	Gap	4	4
36579	Garde-Meuble	4	4
36580	Garde-des-sceaux	4	4
36581	Gardes	4	4
36582	Gardez	4	4
36583	Gardär	4	2
36584	Gare	4	4
36585	Garigliano	4	3
36586	Gasc	4	2
36587	Gatienne	4	3
36588	Gaudeamus	4	2
36589	Gebauër	4	2
36590	General	4	4
36591	Gentillet	4	2
36592	Gentilly	4	4
36593	Gentilshommes	4	2
36594	Ghizni	4	2
36595	Ghâtes	4	3
36596	Giambardella	4	2
36597	Giffard	4	2
36598	Giglio	4	3
36599	Gilolo	4	1
36600	Giorgio	4	1
36601	Giroud	4	1
36602	Giroux	4	4
36603	Gloria	4	3
36604	Glouette	4	1
36605	Goa	4	4
36606	Gorgone	4	4
36607	Gorée	4	3
36608	Gouise	4	1
36609	Goya	4	4
36610	Grand'Rue	4	4
36611	Grand-Balcon	4	3
36612	Grand-Bureau	4	2
36613	Grand-Conseil	4	2
36614	Grand-Roi-Charlemagne	4	4
36615	Grande-Narette	4	1
36616	Granili	4	3
36617	Granosio	4	1
36618	Grappe	4	2
36619	Gratiolet	4	4
36620	Gravelines	4	4
36621	Graves	4	4
36622	Great-Trunk	4	3
36623	Grenelle-Saint-Honoré	4	4
36624	Grenétat	4	2
36625	Grignon	4	4
36626	Gros-Guillaume	4	4
36627	Groslier	4	1
36628	Grosnard	4	4
36629	Grouvelle	4	1
36630	Gruoïs	4	4
36631	Guadaçamilles	4	1
36632	Guevo-Upas	4	1
36633	Guguz	4	1
36634	Guilbert	4	3
36635	Guizot	4	4
36636	Gâgne	4	3
36637	Gémenos	4	2
36638	Génius	4	1
36639	Géorgienne	4	3
36640	Géorgiens	4	4
36641	Hainaut	4	4
36642	Hammerless	4	3
36643	Han	4	1
36644	Happas	4	1
36645	Harly	4	2
36646	Harmonie	4	4
36647	Harrington	4	2
36648	Hauraki	4	1
36649	Haut	4	4
36650	Haut-Montégnac	4	2
36651	Haut-Rhin	4	4
36652	Haute-Marne	4	4
36653	Haven	4	4
36654	Hawkes	4	2
36655	Hayden	4	3
36656	Heart	4	2
36657	Heldreth	4	1
36658	Herbes	4	1
36659	Hermaphrodite	4	4
36660	Hermione	4	4
36661	Hermite	4	4
36662	Herschel	4	4
36663	Herse	4	4
36664	Hesse-Darmstadt	4	3
36665	Heures	4	4
36666	Hiaou	4	1
36667	Highlander	4	2
36668	Hill	4	3
36669	Hirondelle	4	4
36670	Hobhouse	4	2
36671	Hochstetter	4	4
36672	Hodges	4	1
36673	Hollaney	4	2
36674	Holmes-Holme	4	3
36675	Holopherne	4	4
36676	Holà	4	4
36677	Hongroise	4	4
36678	Honte	4	4
36679	Hooker	4	4
36680	Horatius	4	4
36681	Hornoy	4	4
36682	Hostal	4	1
36683	Houston	4	2
36684	Huc	4	3
36685	Humières	4	4
36686	Huré	4	1
36687	Hussard	4	2
36688	Hydriotes	4	3
36689	Hymen	4	3
36690	Hève	4	3
36691	Héricart	4	1
36692	Héritier	4	1
36693	Hésiode	4	4
36694	Hévélius	4	3
36695	Ien	4	3
36696	Ienisseï	4	2
36697	Imbert	4	4
36698	Impartial	4	4
36699	Indiens-Lièvres	4	1
36700	Indigo	4	3
36701	Individu	4	4
36702	Ingolstadt	4	2
36703	Innisfallen	4	1
36704	Instinctivité	4	1
36705	Intimé	4	3
36706	Intérieur	4	4
36707	Io	4	4
36708	Ire	4	3
36709	Isser	4	2
36710	Isère	4	4
36711	Italiam	4	2
36712	Ite	4	4
36713	Ivor	4	4
36714	J.-B.	4	4
36715	Jacmin	4	1
36716	Jacques-Louis	4	2
36717	Jalaguier	4	3
36718	Janin	4	2
36719	Jardies	4	4
36720	Jardy	4	1
36721	Jayme	4	2
36722	Jihoue-la-Mkoa	4	1
36723	Joire	4	4
36724	Joli-Cœur	4	3
36725	Jonquier	4	1
36726	José	4	4
36727	Joulu	4	2
36728	Juge-commissaire	4	1
36729	Julesburg-Jonction	4	1
36730	Justum	4	4
36731	Jé	4	2
36732	Jérôme-Denis	4	1
36733	Kaim	4	1
36734	Kalmouk	4	4
36735	Kaminiec	4	1
36736	Kanguroo	4	1
36737	Kao-Kiou-Koan	4	3
36738	Kara-Nor	4	1
36739	Karagwah	4	2
36740	Kauffmann	4	4
36741	Kernak	4	1
36742	Kholby	4	2
36743	Kiew	4	3
36744	King-Sund	4	1
36745	Kingstown	4	2
36746	Kison	4	3
36747	Kisongo	4	2
36748	Koh-i-noor	4	2
36749	Kong	4	3
36750	Koutouzov	4	1
36751	Krupp	4	3
36752	Krusenstern	4	4
36753	Kâli	4	4
36754	Kéroualle	4	2
36755	Labattut	4	2
36756	Labrie	4	1
36757	Lacs	4	4
36758	Ladricourt	4	4
36759	Ladvocat	4	1
36760	Laensberg	4	2
36761	Lafon-Ladébat	4	3
36762	Lafontaine	4	3
36763	Laforêt	4	3
36764	Laifour	4	3
36765	Lainé	4	4
36766	Lamberti	4	3
36767	Lambrequin	4	2
36768	Lamothe	4	1
36769	Lamporani	4	1
36770	Lancry	4	2
36771	Landsborough	4	2
36772	Langershausen	4	3
36773	Langours	4	1
36774	Langue	4	1
36775	Lappe	4	2
36776	Lar	4	1
36777	Lard	4	1
36778	Latakié	4	3
36779	Latins	4	4
36780	Laïus	4	3
36781	Lear	4	2
36782	Lecocq	4	3
36783	Lecointre	4	2
36784	Leguerno	4	3
36785	Lekain	4	4
36786	Lendeck	4	1
36787	Lentz	4	2
36788	Lesurques	4	4
36789	Leucade	4	3
36790	Levaillant	4	3
36791	Levez	4	4
36792	Lewald	4	3
36793	Lexton	4	1
36794	Liakhov	4	3
36795	Libaôvo	4	1
36796	Ligue	4	4
36797	Lillebonne	4	2
36798	Lilliput	4	4
36799	Line	4	3
36800	Lingerie	4	3
36801	Lintz	4	2
36802	Listomère-Landon	4	1
36803	Listz	4	3
36804	Littéraire	4	1
36805	Lituanie	4	4
36806	Livingston	4	2
36807	Loggoum	4	1
36808	Long-Island	4	3
36809	Longs-Nez	4	1
36810	Longueuil	4	2
36811	Longus	4	4
36812	Longuy	4	3
36813	Longwée	4	2
36814	Lonjumeau	4	4
36815	Lopatka	4	2
36816	Lope	4	4
36817	Lorimier	4	3
36818	Lorn	4	4
36819	Lothaire	4	2
36820	Louis-Auguste	4	4
36821	Louper	4	1
36822	Loustalot	4	3
36823	Lucain	4	4
36824	Lucayes	4	4
36825	Luing	4	2
36826	Lulle	4	4
36827	Lulu	4	3
36828	Lumière	4	3
36829	Lund	4	3
36830	Lunel	4	4
36831	Lybie	4	2
36832	Lynch	4	4
36833	Lève	4	4
36834	Lèves	4	2
36835	Léry	4	2
36836	Mac-Clintock	4	3
36837	Macchabée	4	4
36838	Macello	4	2
36839	Machaut	4	1
36840	Mackay	4	4
36841	Madeleines	4	4
36842	Madieh	4	1
36843	Magyare	4	4
36844	Mahebourg	4	3
36845	Mahi	4	3
36846	Mahom	4	3
36847	Main-Street	4	1
36848	Maitland	4	2
36849	Malade	4	3
36850	Malassis	4	1
36851	Maljuché	4	1
36852	Malo	4	4
36853	Man	4	3
36854	Manassas	4	3
36855	Mandara	4	2
36856	Mane	4	4
